Tipo,Descripcion,Habitaciones,Baños,Área,Barrio,UPZ,Valor,valor,valor [M],Valor_m2_Barrio,Valor_m2_Millon,valor_m2,valor [m]
Apartamento,Apartamento en venta en Marly,1,1,55,Marly,CHAPINERO: Pardo Rubio + Chapinero,$ 260.000.000,,260.0,4937500.0,4727272.7272727275,,
Apartamento,Apartamento en venta en Las Nieves,1,1,27,Las Nieves,SANTA FE: Las Nieves + Sagrado Corazón,$ 285.000.000,,285.0,5050710.981668665,10555555.555555556,,
Apartamento,Apartamento en venta en Suba,3,2,69,Suba,Suba,$ 275.000.000,,275.0,4323720.522957073,3985507.2463768115,,
Apartamento,Apartamento en venta en Las Nieves,1,1,26,Las Nieves,SANTA FE: Las Nieves + Sagrado Corazón,$ 280.000.000,,280.0,5050710.981668665,10769230.76923077,,
Apartamento,Apartamento en venta en Gran Granada,1,1,30,Gran Granada,Garcés Navas,$ 145.000.000,,145.0,3892766.5317139,4833333.333333333,,
Apartamento,Apartamento en venta en Barrios Unidos,1,1,42,Barrios Unidos,Los Andes,$ 300.000.000,,300.0,2959917.1141243065,7142857.142857143,,
Apartamento,Apartamento en venta en Palermo,1,1,39,Palermo,Galerías,$ 230.000.000,,230.0,3835207.308503162,5897435.897435897,,
Casa,Casa en venta en Suba,3,1,65,Suba,Suba,$ 200.000.000,,200.0,4323720.522957073,3076923.076923077,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,39,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 145.000.000,,145.0,4572008.510026536,3717948.717948718,,
Apartamento,Apartamento en venta en Las Nieves,1,1,35,Las Nieves,SANTA FE: Las Nieves + Sagrado Corazón,$ 310.000.000,,310.0,5050710.981668665,8857142.857142856,,
Apartamento,Apartamento en venta en Los Rosales,4,5,363,Los Rosales,CHAPINERO: Chicó Lago + El Refugio,$ 2.800.000.000,,2800.0,8208857.198335645,7713498.622589531,,
Casa,Casa en venta en Ciudad Bolívar,5,5,144,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 265.000.000,,265.0,3519495.43719927,1840277.7777777778,,
Apartamento,Apartamento en venta en Usaquén,3,2,73,Usaquén,Usaquén,$ 360.000.000,,360.0,5655581.34903221,4931506.849315069,,
Apartamento,Apartamento en venta en La Calleja,3,2,94,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 850.000.000,,850.0,6582907.870377288,9042553.191489361,,
Apartamento,Apartamento en venta en Cedritos,3,3,128,Cedritos,Usaquén,$ 580.000.000,,580.0,5027419.586695462,4531250.0,,
Apartamento,Apartamento en venta en Usaquén,3,2,90,Usaquén,Usaquén,$ 410.000.000,,410.0,5655581.34903221,4555555.555555556,,
Apartamento,Apartamento en venta en Barrios Unidos,3,2,92,Barrios Unidos,Los Andes,$ 530.000.000,,530.0,2959917.1141243065,5760869.565217392,,
Apartamento,Apartamento en venta en Bosque De Pinos,3,2,79,Bosque De Pinos,Los Cedros,$ 415.800.000,,415.8,6046475.195822454,5263291.139240506,,
Apartamento,Apartamento en venta en Colina Campestre,3,3,144,Colina Campestre,Niza,$ 700.000.000,,700.0,4776341.497750727,4861111.111111111,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,177,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.050.000.000,,1050.0,4572008.510026536,5932203.389830508,,
Apartamento,Apartamento en venta en Santa Fe,3,3,90,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 660.000.000,,660.0,5754799.433180728,7333333.333333333,,
Apartamento,Apartamento en venta en Suba,3,2,69,Suba,Suba,$ 305.000.000,,305.0,4323720.522957073,4420289.855072464,,
Apartamento,Apartamento en venta en Cedritos,3,2,96,Cedritos,Usaquén,$ 520.000.000,,520.0,5027419.586695462,5416666.666666667,,
Casa,Casa en venta en Fontibón,5,3,156,Fontibón,Fontibón,$ 360.000.000,,360.0,3723021.3134775246,2307692.3076923075,,
Apartamento,Apartamento en venta en Niza,2,1,50,Niza,Niza,$ 170.000.000,,170.0,4409398.133247506,3400000.0,,
Apartamento,Apartamento en venta en Nueva Autopista,1,2,53,Nueva Autopista,Los Cedros,$ 331.000.000,,331.0,5078665.442301806,6245283.018867925,,
Casa,Casa en venta en Engativa,3,4,640,Engativa,Engativá,$ 1.500.000.000,,1500.0,2887769.666800428,2343750.0,,
Apartamento,Apartamento en venta en Fontibón,4,5,200,Fontibón,Fontibón,$ 1.400.000.000,,1400.0,3723021.3134775246,7000000.0,,
Apartamento,Apartamento en venta en Santa Barbara,3,3,172,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 799.000.000,,799.0,5852628.361947599,4645348.837209302,,
Casa,Casa en venta en Barrios Unidos,4,3,320,Barrios Unidos,Los Andes,$ 920.000.000,,920.0,2959917.1141243065,2875000.0,,
Casa,Casa en venta en Rafael Uribe Uribe,7,5,90,Rafael Uribe Uribe,Los Alcázares,$ 450.000.000,,450.0,2314986.3865618794,5000000.0,,
Apartamento,Apartamento en venta en Teusaquillo,3,3,134,Teusaquillo,Teusaquillo,$ 780.000.000,,780.0,3975204.3017677176,5820895.52238806,,
Apartamento,Apartamento en venta en Usaquén,1,2,63,Usaquén,Usaquén,$ 367.000.000,,367.0,5655581.34903221,5825396.825396826,,
Casa,Casa en venta en Fontibón,5,4,120,Fontibón,Fontibón,$ 450.000.000,,450.0,3723021.3134775246,3750000.0,,
Casa,Casa en venta en Usaquén,3,4,130,Usaquén,Usaquén,$ 579.500.000,,579.5,5655581.34903221,4457692.307692308,,
Apartamento,Apartamento en venta en Teusaquillo,3,2,121,Teusaquillo,Teusaquillo,$ 580.000.000,,580.0,3975204.3017677176,4793388.429752066,,
Apartamento,Apartamento en venta en Usaquén,1,1,35,Usaquén,Usaquén,$ 180.000.000,,180.0,5655581.34903221,5142857.142857143,,
Apartamento,Apartamento en venta en Bella Suiza,1,2,61,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 416.000.000,,416.0,6290550.7012394,6819672.131147541,,
Apartamento,Apartamento en venta en Kennedy,3,2,72,Kennedy,Kennedy Central,$ 400.000.000,,400.0,3382897.908271655,5555555.555555556,,
Casa,Casa en venta en La Estancia,3,2,90,La Estancia,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 180.000.000,,180.0,2606707.3170731706,2000000.0,,
Apartamento,Apartamento en venta en Engativa,3,2,93,Engativa,Engativá,$ 526.000.000,,526.0,2887769.666800428,5655913.978494624,,
Casa,Casa en venta en El Batán,4,3,378,El Batán,La Alhambra,$ 1.430.000.000,,1430.0,5006787.45153331,3783068.783068783,,
Apartamento,Apartamento en venta en Suba,3,2,62,Suba,Suba,$ 260.000.000,,260.0,4323720.522957073,4193548.3870967743,,
Apartamento,Apartamento en venta en Chico Reservado,2,2,73,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 500.000.000,,500.0,8104486.540013073,6849315.068493151,,
Apartamento,Apartamento en venta en Santa Fe,4,5,300,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 2.800.000.000,,2800.0,5754799.433180728,9333333.333333334,,
Apartamento,Apartamento en venta en Usaquén,2,1,50,Usaquén,Usaquén,$ 260.000.000,,260.0,5655581.34903221,5200000.0,,
Apartamento,Apartamento en venta en Usaquén,2,2,77,Usaquén,Usaquén,$ 370.000.000,,370.0,5655581.34903221,4805194.805194805,,
Apartamento,Apartamento en venta en Barrancas,2,2,78,Barrancas,San Cristóbal Norte,$ 455.000.000,,455.0,4474833.808167142,5833333.333333333,,
Casa,Casa en venta en Antonio Nariño,3,2,200,Antonio Nariño,Restrepo,$ 650.000.000,,650.0,2816232.272901495,3250000.0,,
Casa,Casa en venta en Barrios Unidos,5,2,170,Barrios Unidos,Los Andes,$ 750.000.000,,750.0,2959917.1141243065,4411764.705882353,,
Apartamento,Apartamento en venta en Santa Barbara,2,2,59,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 390.000.000,,390.0,5852628.361947599,6610169.491525424,,
Apartamento,Apartamento en venta en Ciudad Berna,3,2,63,Ciudad Berna,Ciudad Jardín,$ 370.000.000,,370.0,3028169.0140845072,5873015.873015873,,
Apartamento,Apartamento en venta en San Patricio,2,3,100,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 565.000.000,,565.0,6831854.578231803,5650000.0,,
Apartamento,Apartamento en venta en Chico Reservado,1,2,63,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 360.000.000,,360.0,8104486.540013073,5714285.714285715,,
Apartamento,Apartamento en venta en Chapinero,2,3,113,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 885.000.000,,885.0,4580185.76602501,7831858.407079646,,
Apartamento,Apartamento en venta en Fontibón,2,2,47,Fontibón,Fontibón,$ 257.000.000,,257.0,3723021.3134775246,5468085.106382979,,
Casa,Casa en venta en Suba,3,2,63,Suba,Suba,$ 220.000.000,,220.0,4323720.522957073,3492063.492063492,,
Apartamento,Apartamento en venta en Usme,3,2,42,Usme,USME: Alfonso López + Ciudad Usme,$ 160.000.000,,160.0,3847569.525590091,3809523.8095238097,,
Apartamento,Apartamento en venta en Gran Granada,3,2,49,Gran Granada,Garcés Navas,$ 180.000.000,,180.0,3892766.5317139,3673469.387755102,,
Casa,Casa en venta en Kennedy,4,1,41,Kennedy,Kennedy Central,$ 200.000.000,,200.0,3382897.908271655,4878048.780487805,,
Apartamento,Apartamento en venta en El Batán,2,2,75,El Batán,La Alhambra,$ 450.000.000,,450.0,5006787.45153331,6000000.0,,
Casa,Casa en venta en Fontibón,4,3,491,Fontibón,Fontibón,$ 1.850.000.000,,1850.0,3723021.3134775246,3767820.7739307536,,
Apartamento,Apartamento en venta en Ciudad Bolívar,3,2,52,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 170.000.000,,170.0,3519495.43719927,3269230.769230769,,
Apartamento,Apartamento en venta en Gran Granada,3,2,75,Gran Granada,Garcés Navas,$ 320.000.000,,320.0,3892766.5317139,4266666.666666667,,
Apartamento,Apartamento en venta en Santa Barbara,2,2,59,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 390.000.000,,390.0,5852628.361947599,6610169.491525424,,
Apartamento,Apartamento en venta en Chico Reservado,1,2,63,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 360.000.000,,360.0,8104486.540013073,5714285.714285715,,
Apartamento,Apartamento en venta en San Patricio,2,3,100,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 565.000.000,,565.0,6831854.578231803,5650000.0,,
Apartamento,Apartamento en venta en Ciudad Berna,3,2,63,Ciudad Berna,Ciudad Jardín,$ 370.000.000,,370.0,3028169.0140845072,5873015.873015873,,
Apartamento,Apartamento en venta en Fontibón,2,2,47,Fontibón,Fontibón,$ 257.000.000,,257.0,3723021.3134775246,5468085.106382979,,
Apartamento,Apartamento en venta en Chapinero,2,3,113,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 885.000.000,,885.0,4580185.76602501,7831858.407079646,,
Casa,Casa en venta en Suba,3,2,63,Suba,Suba,$ 220.000.000,,220.0,4323720.522957073,3492063.492063492,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,54,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 230.000.000,,230.0,4572008.510026536,4259259.259259259,,
Casa,Casa en venta en Barrios Unidos,5,4,280,Barrios Unidos,Los Andes,$ 1.300.000.000,,1300.0,2959917.1141243065,4642857.142857143,,
Casa,Casa en venta en Fontibón,5,5,326,Fontibón,Fontibón,$ 650.000.000,,650.0,3723021.3134775246,1993865.0306748466,,
Casa,Casa en venta en Niza,5,4,360,Niza,Niza,$ 1.450.000.000,,1450.0,4409398.133247506,4027777.777777778,,
Apartamento,Apartamento en venta en Suba,2,2,67,Suba,Suba,$ 320.000.000,,320.0,4323720.522957073,4776119.402985075,,
Apartamento,Apartamento en venta en Chico Reservado,1,2,57,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 550.000.000,,550.0,8104486.540013073,9649122.807017544,,
Casa,Casa en venta en Engativa,3,3,92,Engativa,Engativá,$ 390.000.000,,390.0,2887769.666800428,4239130.434782608,,
Apartamento,Apartamento en venta en Santa Barbara,3,4,192,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 970.000.000,,970.0,5852628.361947599,5052083.333333333,,
Apartamento,Apartamento en venta en Usaquén,4,2,133,Usaquén,Usaquén,$ 750.000.000,,750.0,5655581.34903221,5639097.744360902,,
Apartamento,Apartamento en venta en Kennedy,3,2,85,Kennedy,Kennedy Central,$ 300.000.000,,300.0,3382897.908271655,3529411.7647058824,,
Apartamento,Apartamento en venta en Chapinero,3,4,166,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.050.000.000,,1050.0,4580185.76602501,6325301.204819277,,
Apartamento,Apartamento en venta en Cedritos,1,2,65,Cedritos,Usaquén,$ 365.000.000,,365.0,5027419.586695462,5615384.615384615,,
Apartamento,Apartamento en venta en Suba,3,2,97,Suba,Suba,$ 580.000.000,,580.0,4323720.522957073,5979381.443298969,,
Casa,Casa en venta en Villas De Granada,4,3,86,Villas De Granada,Garcés Navas,$ 305.000.000,,305.0,3260170.6036745408,3546511.6279069767,,
Apartamento,Apartamento en venta en Chico Reservado,3,2,200,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 1.350.000.000,,1350.0,8104486.540013073,6750000.0,,
Casa,Casa en venta en Normandia,4,2,270,Normandia,ENGATIVÁ: Santa Cecilia + Jardín  Botánico,$ 750.000.000,,750.0,4204753.199268739,2777777.777777778,,
Casa,Casa en venta en Engativa,4,5,214,Engativa,Engativá,$ 730.000.000,,730.0,2887769.666800428,3411214.953271028,,
Apartamento,Apartamento en venta en Barrios Unidos,3,2,98,Barrios Unidos,Los Andes,$ 430.000.000,,430.0,2959917.1141243065,4387755.102040816,,
Apartamento,Apartamento en venta en Ciudad Salitre,2,2,54,Ciudad Salitre,Ciudad Salitre Oriental,$ 256.000.000,,256.0,7412638.847193035,4740740.740740741,,
Casa,Casa en venta en Suba,8,4,322,Suba,Suba,$ 1.650.000.000,,1650.0,4323720.522957073,5124223.602484472,,
Casa,Casa en venta en Suba,4,6,319,Suba,Suba,$ 1.590.000.000,,1590.0,4323720.522957073,4984326.018808777,,
Apartamento,Apartamento en venta en Kennedy,3,2,63,Kennedy,Kennedy Central,$ 285.000.000,,285.0,3382897.908271655,4523809.523809524,,
Apartamento,Apartamento en venta en Kennedy,3,2,63,Kennedy,Kennedy Central,$ 285.000.000,,285.0,3382897.908271655,4523809.523809524,,
Apartamento,Apartamento en venta en Santa Paula,3,3,150,Santa Paula,USAQUÉN: Country Club + Santa Bárbara,$ 930.000.000,,930.0,6486130.972268627,6200000.0,,
Apartamento,Apartamento en venta en Galerias,1,1,28,Galerias,Galerías,$ 190.000.000,,190.0,4450757.575757576,6785714.285714285,,
Apartamento,Apartamento en venta en San Patricio,3,4,170,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 950.000.000,,950.0,6831854.578231803,5588235.294117647,,
Casa,Casa en venta en Pasadena ,3,3,198,Pasadena ,,$ 850.000.000,,850.0,5244227.353463588,4292929.292929293,,
Casa,Casa en venta en Suba,4,3,150,Suba,Suba,$ 898.000.000,,898.0,4323720.522957073,5986666.666666667,,
Apartamento,Apartamento en venta en San Patricio,3,4,120,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 680.000.000,,680.0,6831854.578231803,5666666.666666667,,
Apartamento,Apartamento en venta en Usaquén,3,2,76,Usaquén,Usaquén,$ 370.000.000,,370.0,5655581.34903221,4868421.052631579,,
Apartamento,Apartamento en venta en Chico Reservado,2,3,140,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 1.400.000.000,,1400.0,8104486.540013073,10000000.0,,
Apartamento,Apartamento en venta en Santa Barbara,4,4,165,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 980.000.000,,980.0,5852628.361947599,5939393.939393939,,
Apartamento,Apartamento en venta en Barrios Unidos,3,2,58,Barrios Unidos,Los Andes,$ 305.000.000,,305.0,2959917.1141243065,5258620.689655173,,
Casa,Casa en venta en Usaquén,8,5,50,Usaquén,Usaquén,$ 1.900.000.000,,1900.0,5655581.34903221,38000000.0,,
Apartamento,Apartamento en venta en Santa Barbara,4,5,257,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 1.450.000.000,,1450.0,5852628.361947599,5642023.346303502,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,148,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 780.000.000,,780.0,8104486.540013073,5270270.27027027,,
Apartamento,Apartamento en venta en Chapinero,3,3,287,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.950.000.000,,1950.0,4580185.76602501,6794425.087108014,,
Casa,Casa en venta en Suba,3,4,208,Suba,Suba,$ 890.000.000,,890.0,4323720.522957073,4278846.153846154,,
Casa,Casa en venta en Niza,5,3,230,Niza,Niza,$ 630.000.000,,630.0,4409398.133247506,2739130.434782609,,
Casa,Casa en venta en San Patricio,4,4,318,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 2.200.000.000,,2200.0,6831854.578231803,6918238.993710692,,
Apartamento,Apartamento en venta en Santa Barbara,4,5,220,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 1.180.000.000,,1180.0,5852628.361947599,5363636.363636363,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,3,90,Ciudad Salitre,Ciudad Salitre Oriental,$ 800.000.000,,800.0,7412638.847193035,8888888.888888888,,
Casa,Casa en venta en Kennedy,3,2,150,Kennedy,Kennedy Central,$ 290.000.000,,290.0,3382897.908271655,1933333.3333333333,,
Apartamento,Apartamento en venta en Suba,2,2,52,Suba,Suba,$ 250.000.000,,250.0,4323720.522957073,4807692.307692308,,
Apartamento,Apartamento en venta en Usaquén,3,4,200,Usaquén,Usaquén,$ 1.290.000.000,,1290.0,5655581.34903221,6450000.0,,
Casa,Casa en venta en Bosa,3,2,99,Bosa,Bosa Central,$ 220.000.000,,220.0,2677845.135869721,2222222.222222222,,
Casa,Casa en venta en Suba,3,3,123,Suba,Suba,$ 480.000.000,,480.0,4323720.522957073,3902439.024390244,,
Apartamento,Apartamento en venta en Suba,2,2,98,Suba,Suba,$ 550.000.000,,550.0,4323720.522957073,5612244.897959184,,
Apartamento,Apartamento en venta en Chapinero,2,2,72,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 410.000.000,,410.0,4580185.76602501,5694444.444444444,,
Apartamento,Apartamento en venta en Nicolas De Federman,3,2,105,Nicolas De Federman,Teusaquillo,$ 443.100.000,,443.1,5992745.920204822,4220000.0,,
Casa,Casa en venta en Engativa,4,2,230,Engativa,Engativá,$ 589.740.868,,589.740868,2887769.666800428,2564090.730434783,,
Apartamento,Apartamento en venta en Bosa,3,2,76,Bosa,Bosa Central,$ 345.000.000,,345.0,2677845.135869721,4539473.684210527,,
Casa,Casa en venta en Engativa,4,2,230,Engativa,Engativá,$ 589.740.868,,589.740868,2887769.666800428,2564090.730434783,,
Casa,Casa en venta en Ciudad Salitre,3,2,199,Ciudad Salitre,Ciudad Salitre Oriental,$ 1.400.000.000,,1400.0,7412638.847193035,7035175.879396985,,
Apartamento,Apartamento en venta en Las Nieves,2,1,75,Las Nieves,SANTA FE: Las Nieves + Sagrado Corazón,$ 450.000.000,,450.0,5050710.981668665,6000000.0,,
Apartamento,Apartamento en venta en Cedritos,3,3,101,Cedritos,Usaquén,$ 645.853.702,,645.853702,5027419.586695462,6394591.108910891,,
Apartamento,Apartamento en venta en Usaquén,3,5,197,Usaquén,Usaquén,$ 1.350.000.000,,1350.0,5655581.34903221,6852791.878172589,,
Casa,Casa en venta en Suba,6,5,296,Suba,Suba,$ 1.300.000.000,,1300.0,4323720.522957073,4391891.891891892,,
Apartamento,Apartamento en venta en El Chicó,2,2,650,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 4.600.000.000,,4600.0,7648045.112781955,7076923.076923077,,
Apartamento,Apartamento en venta en Usaquén,2,2,93,Usaquén,Usaquén,$ 840.000.000,,840.0,5655581.34903221,9032258.064516129,,
Apartamento,Apartamento en venta en La Calleja,4,5,190,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 866.522.476,,866.522476,6582907.870377288,4560644.610526316,,
Apartamento,Apartamento en venta en Nueva Zelandia,3,2,62,Nueva Zelandia,SUBA: La Academia + Guaymaral + San José de Bavaria,$ 440.000.000,,440.0,4173159.1320072333,7096774.193548387,,
Casa,Casa en venta en Modelia,5,3,270,Modelia,Fontibón,$ 1.100.000.000,,1100.0,163426.13076967627,4074074.074074074,,
Apartamento,Apartamento en venta en Barrios Unidos,2,2,78,Barrios Unidos,Los Andes,$ 375.000.000,,375.0,2959917.1141243065,4807692.307692308,,
Apartamento,Apartamento en venta en Cedritos,5,4,134,Cedritos,Usaquén,$ 810.000.000,,810.0,5027419.586695462,6044776.119402985,,
Apartamento,Apartamento en venta en Santa Barbara,3,2,104,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 500.000.000,,500.0,5852628.361947599,4807692.307692308,,
Apartamento,Apartamento en venta en Usaquén,2,2,68,Usaquén,Usaquén,$ 394.000.000,,394.0,5655581.34903221,5794117.647058823,,
Apartamento,Apartamento en venta en Usaquén,1,2,51,Usaquén,Usaquén,$ 459.000.000,,459.0,5655581.34903221,9000000.0,,
Apartamento,Apartamento en venta en Alhambra,2,2,95,Alhambra,La Alhambra,$ 485.000.000,,485.0,3951189.37287612,5105263.157894737,,
Apartamento,Apartamento en venta en Usaquén,2,2,62,Usaquén,Usaquén,$ 372.000.000,,372.0,5655581.34903221,6000000.0,,
Apartamento,Apartamento en venta en Cedritos,2,2,71,Cedritos,Usaquén,$ 470.000.000,,470.0,5027419.586695462,6619718.309859155,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,176,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 850.000.000,,850.0,8104486.540013073,4829545.454545454,,
Apartamento,Apartamento en venta en Cedritos,3,3,120,Cedritos,Usaquén,$ 722.000.000,,722.0,5027419.586695462,6016666.666666667,,
Apartamento,Apartamento en venta en Santa Paula,2,3,74,Santa Paula,USAQUÉN: Country Club + Santa Bárbara,$ 620.000.000,,620.0,6486130.972268627,8378378.378378378,,
